label,text
1,"Today, I joined my California Republican colleagues in sending a joint letter to our California Democratic colleagues urging a bipartisan approach to ensuring wildfire disaster victims in our state receive the aid they need. https://t.co/sDds7jlbs9"
1,"I am proud to be signing on as a co-sponsor to @RepLeeZeldin’s resolution, H. Res. 72, rejecting anti-Israel and anti-Semitic hatred in the United States and around the world."
1,I'm honored and humbled to receive such tremendous support from the voters in the 42nd Congressional District. Read my full statement here: https://t.co/PWLukqLEQu
1,"I recently signed on to cosponsor The Employer Participation in Repayment Act, H.R. 1043, to amend the tax code to exclude employer provided college loan repayment plans from taxable income."
0,Congratulations to @asmMelendez on a strong victory in #SD28. She’s the conservative warrior we need fighting for us. I couldn’t be happier that she’ll continue to represent Riverside County in Sacramento.
0,We continue to mourn and pray for the victims of the violence in Charlottesvile. 1/2
0,"I am immensely proud of the CARES Act signed into law today and how hard House Democrats are fighting to help families, workers, small businesses and others survive the multiple adverse impacts of #COVID19.
https://t.co/d8SzfMPLML"
0,Everyone in Congress who has no more than 3 children practices birth control. Almost 80%. The proof is in the congressional directory. 1/2
0,"•Students, parents, and teachers across the country are demanding more support for public education. 84% of Democrats and 65% of Republicans see increased K-12 funding as an “extremely important priority.”

Congress should listen. #BuildSchoolsNotWalls https://t.co/ArNelpnQLM"
1,"I'm addressing students today at St. Francis College. 

You can tune in by clicking here https://t.co/oFgivtIZ7B"
0,Our democracy is stronger when every voice is heard. I stand with @NYWFP. Fusion voting gives more New Yorkers a seat at the table and more honest representation.
0,These acts have no place in our city. Our diversity makes NY great. I urge NYPD to swiftly investigate! https://t.co/iaYvUGlwIV
0,"@RepTedYoho represents FL-3, which has 30,817 Puerto Ricans living in it.  I wonder how he’ll explain to these constituents why he so cruelly voted today to deprive #PuertoRico of earthquake assistance."
0,"Packed warehouses endanger not only Amazon’s workforce, but those who live with that workforce, and the broader community.

I will be demanding greater COVID-19 safety measures at Amazon warehouses.
https://t.co/iM63gEgM8g"
1,"Heading to the floor to speak in opposition to S.2155, Republican legislation that would rollback many elements of Dodd-Frank!!"
0,The right to a safe abortion should NOT be determined by legal status. We’re talking about basic health care.  https://t.co/yYJWjSeCRw
0,"For the tens of thousands of NYC students experiencing homelessness, remote learning is especially difficult. New York must do better for them. Learning must be equitable.
https://t.co/jad1KNOsA5"
0,"Last year, union members made $191 PER WEEK more than non-union members. Or in @Delta terms: Just over 14 ""new video game systems with the latest hits"" #Unionize @AFLCIO https://t.co/4gM4n9HUeg"
0,"Teachers need classroom supplies like pencils and paper -- but they definitely don't need guns. @BetsyDeVos's job is to protect students, but instead, she wants to actively endanger them by allowing guns into their schools. 
https://t.co/PGkOC2LXGU"
0,"There are 450 humans in this building, and our city is putting them at significant risk by not addressing the lack of A/C. These conditions are inhumane. We should be ashamed that this is happening in Brooklyn. https://t.co/zxvULiq7TN"
0,"A new report from @MaketheroadNY makes it abundantly clear how immigrant and minority communities were left behind in #COVID19 aid, including rent and employment support. 

We must do more to fight for these vulnerable communities.

Read more below:

https://t.co/rixfm0n6PB"
0,"This Saturday in Brooklyn, join me in honoring Dr. Martin Luther King Jr.’s commitment to justice and equality while we discuss the impact of Trump’s new tax law on New York’s working families. https://t.co/v8sDsP8G4m"
0,"We need to be doing everything we can to stop predatory lending abuses. NY is taking a big step forward, and I'm working in Congress to fight back nationwide. #EndPredatoryLending  https://t.co/MNfvp1vNth"
0,I've discussed these issues with my colleagues in Congress and will continue to push for needed change.
1,I'm honored to receive @AARP Congressional Award. Together we'll keep working so that seniors can age with dignity &amp; independence. @AARPOR https://t.co/skYkHW71WZ
1,I’ll be hosting six in-person town hall meetings this fall. Please subscribe to my e-newsletter to find out the dates and locations: https://t.co/uHtreVdYbp
0,These are very challenging times. Parents wrestle with how to juggle remote learning for their children while they struggle to find safe and affordable child care options and work or run a business.
0,The Education Department should be on the side of students who are defrauded by for-profit colleges. But now Secretary Betsy DeVos is moving to dismantle an important office in charge of investigating those cases.
0,"Seven years ago today the Supreme Court gutted key protections in the #VotingRightsAct of 1965. We are seeing the direct consequences today -- long lines in African American communities, purging of voter rolls, &amp; other strategies intentionally designed to suppress votes."
0,ISPs and @FCC are trying to end many protections for consumers. Protect #NetNeutrality
0,Thank you @Heritage Sentinels for your support. I'm eager to enact PERMANENT tax reform to continue our country's economic momentum. Always a great conversation. https://t.co/Tcw9cSTtk8
0,Obama's #DACA was wholly unconstitutional. He had no legal authority to unilaterally bypass Congress. I support @POTUS's decision. #TN04
1,"It’s clear that e-cigarettes are a major threat to public health. That’s why I’ve not only introduced comprehensive legislation to curb the youth tobacco epidemic, I’ve also launched an investigation into electronic cigarette manufacturers.
https://t.co/OP0EIvUvAX"
1,I will continue to fight to ensure providers are treated fairly and receive these much-needed relief funds. Read more here: https://t.co/iuIxIaClc5
1,"I am proud to receive the endorsement from @NJCitizenAction and stand side by side them in the fight for social, racial and economic justice. https://t.co/IarjbHbUYr"
0,"I want answers from HHS about its sabotage of the ACA, including efforts to depress enrollment and cut outreach $$.
https://t.co/T8ktVk2HV9"
0,Make sure you return your ballot as soon as you get it to beat the deadline.
0,"Unanticipated factors like this flooding made it even harder to repair damage to other areas, like the electrical system, the report notes.”"
0,These outrageous rates are one more insult as desperate parents try to weave their way through the bureaucracy to find their children. It is an inexcusable insult to injury.
0,"Administrator Pruitt has brought secrecy, conflicts of interest and scandal to the EPA.  In any other administration, Republican or Democrat, you would be long gone by now."
0,"The stonewalling must end, and Secretary Azar must agree to appear before the Committee to answer questions and take accountability for his agency’s actions."
0,"This legislation addresses this gap in coverage, expanding access to critical and lifesaving treatment options for Medicare beneficiaries at a time when opioid abuse is growing among the senior population."
0,Today's #COVID19 update. https://t.co/L8dDTgInCl
0,"@WorkAtVi In today’s 21st-century economy,start-ups are a driving force for American job creation,&amp; we must support local businesses like @WorkAtVi."
1,My statement on Trump’s cruel family detention policy. https://t.co/8iZviGsBJY
0,"It’s outrageous that the Trump Admin is sitting on federal funds for #COVID19 testing. States like New Jersey should not have to pick up the slack. The #HeroesAct also includes $75 billion more for testing. 
https://t.co/iZIFnV3fvl"
0,"Happy Halloween! Make sure to have fun and stay safe!
https://t.co/tma7nTQgRN"
0,"Mean to seniors, mean to children, mean to #medicaid participants."
1,"I’m at the Interior Department, about to testify before @whceq about its proposed regulations that would drastically change the way we implement the National Environmental Policy Act, one of our nation’s bedrock environmental laws. #ProtectNEPA https://t.co/kQhTbMuzDr"
